Article ID,Name,Category,URL,Last Updated,Has Screenshots,Linked Pages
KB-357,Organization - zipBoard Help,Category,https://help.zipboard.co/category/236-organization,,No,"https://help.zipboard.co/, https://help.zipboard.co/article/237-api-for-organization, https://help.zipboard.co/category/176-api-documentation, https://help.zipboard.co/category/185-projects, https://help.zipboard.co/category/186-files, https://help.zipboard.co/category/187-tasks, https://help.zipboard.co/category/188-comments, https://help.zipboard.co/category/189-review-links, https://help.zipboard.co/category/236-organization, https://help.zipboard.co/category/239-responses, https://help.zipboard.co/collection/1-knowledge-base, https://help.zipboard.co/collection/173-apis, https://help.zipboard.co/collection/366-zipboard-users"
KB-358,Responses - zipBoard Help,Category,https://help.zipboard.co/category/239-responses,,No,"https://help.zipboard.co/, https://help.zipboard.co/article/240-responses, https://help.zipboard.co/category/176-api-documentation, https://help.zipboard.co/category/185-projects, https://help.zipboard.co/category/186-files, https://help.zipboard.co/category/187-tasks, https://help.zipboard.co/category/188-comments, https://help.zipboard.co/category/189-review-links, https://help.zipboard.co/category/236-organization, https://help.zipboard.co/category/239-responses, https://help.zipboard.co/collection/1-knowledge-base, https://help.zipboard.co/collection/173-apis, https://help.zipboard.co/collection/366-zipboard-users"
KB-359,LambdaTest Integration - zipBoard Help,Category,https://help.zipboard.co/category/293-lambdatest-integration,,No,"https://help.zipboard.co/, https://help.zipboard.co/article/294-why-integrate-zipboard-lambdatest, https://help.zipboard.co/article/295-how-integrate-zipboard-lambdatest, https://help.zipboard.co/article/296-how-log-bug-lambdatest-zipboard, https://help.zipboard.co/article/297-how-remove-zipboard-lambdatest-integration, https://help.zipboard.co/category/106-project-phases, https://help.zipboard.co/category/12-task-manager, https://help.zipboard.co/category/13-jira-integration, https://help.zipboard.co/category/14-slack-integration, https://help.zipboard.co/category/147-enterprise, https://help.zipboard.co/category/204-wrike-integration, https://help.zipboard.co/category/224-client-feedback, https://help.zipboard.co/category/293-lambdatest-integration, https://help.zipboard.co/category/303-features, https://help.zipboard.co/category/363-microsoft-integration, https://help.zipboard.co/category/364-data-security-privacy, https://help.zipboard.co/category/365-troubleshooting-and-errors, https://help.zipboard.co/category/379-zbreviewboard-extension, https://help.zipboard.co/category/380-sharing-links-to-external-collaborators, https://help.zipboard.co/category/385-pdf-tools-and-resources, https://help.zipboard.co/category/386-image-videos-tools-and-resources, https://help.zipboard.co/category/387-url-zip-tools-and-resources, https://help.zipboard.co/category/4-introduction, https://help.zipboard.co/category/451-procore-integration, https://help.zipboard.co/category/5-general, https://help.zipboard.co/collection/1-knowledge-base, https://help.zipboard.co/collection/173-apis, https://help.zipboard.co/collection/366-zipboard-users"
KB-360,Product Features - zipBoard Help,Category,https://help.zipboard.co/category/303-features,,No,"https://help.zipboard.co/, https://help.zipboard.co/article/271-visual-reviews-and-feedback-with-zipboard, https://help.zipboard.co/article/274-generate-consolidated-reports-with-zipboard, https://help.zipboard.co/article/306-all-annotation-tools-zipboard, https://help.zipboard.co/article/392-change-email-address-in-zipboard-account, https://help.zipboard.co/article/400-how-to-record-and-manage-videos-on-zipboard, https://help.zipboard.co/article/414-streamlining-aec-collaboration-with-zipboard, https://help.zipboard.co/article/416-how-version-control-works-in-zipboard, https://help.zipboard.co/article/417-getting-started-with-the-zipboard-outlook-plugin, https://help.zipboard.co/article/422-managing-task-types-at-the-project-level, https://help.zipboard.co/article/436-streamlining-your-workflows-with-content-manager-in-zipboard, https://help.zipboard.co/article/441-streamlining-file-uploads-with-bulk-upload-in-zipboard, https://help.zipboard.co/article/443-review-tracking-in-zipboard-ensuring-efficient-file-reviews, https://help.zipboard.co/article/458-quickly-navigate-to-the-right-annotation-in-pdf-reviews, https://help.zipboard.co/article/460-how-to-use-comment-resolution-and-the-new-sidebar-in-zipboard, https://help.zipboard.co/article/463-if-i-change-a-template-do-existing-projects-update-too, https://help.zipboard.co/article/466-what-happens-if-you-try-to-delete-a-template-being-used-by-a-live-project, https://help.zipboard.co/article/470-can-non-admins-use-templates-once-created, https://help.zipboard.co/article/471-is-there-a-limit-on-the-number-of-templates-an-organization-can-store, https://help.zipboard.co/article/472-can-templates-include-reviewers-roles-or-only-structure-in-zipboard, https://help.zipboard.co/article/48-what-is-the-watcher-feature-for-and-how-do-i-use-it, https://help.zipboard.co/category/106-project-phases, https://help.zipboard.co/category/12-task-manager, https://help.zipboard.co/category/13-jira-integration, https://help.zipboard.co/category/14-slack-integration, https://help.zipboard.co/category/147-enterprise, https://help.zipboard.co/category/204-wrike-integration, https://help.zipboard.co/category/224-client-feedback, https://help.zipboard.co/category/293-lambdatest-integration, https://help.zipboard.co/category/303-features, https://help.zipboard.co/category/303-features/2, https://help.zipboard.co/category/363-microsoft-integration, https://help.zipboard.co/category/364-data-security-privacy, https://help.zipboard.co/category/365-troubleshooting-and-errors, https://help.zipboard.co/category/379-zbreviewboard-extension, https://help.zipboard.co/category/380-sharing-links-to-external-collaborators, https://help.zipboard.co/category/385-pdf-tools-and-resources, https://help.zipboard.co/category/386-image-videos-tools-and-resources, https://help.zipboard.co/category/387-url-zip-tools-and-resources, https://help.zipboard.co/category/4-introduction, https://help.zipboard.co/category/451-procore-integration, https://help.zipboard.co/category/5-general, https://help.zipboard.co/collection/1-knowledge-base, https://help.zipboard.co/collection/173-apis, https://help.zipboard.co/collection/366-zipboard-users"
KB-361,Product Features - zipBoard Help,Category,https://help.zipboard.co/category/303-features/2,,No,"https://help.zipboard.co/, https://help.zipboard.co/article/248-what-is-the-message-feature-in-zipboard, https://help.zipboard.co/article/302-stamp-feature, https://help.zipboard.co/article/304-adding-using-the-signatures-in-zipboard, https://help.zipboard.co/article/35-what-is-review-board, https://help.zipboard.co/article/36-what-are-boards, https://help.zipboard.co/article/37-whats-the-whole-set-of-tools-available-on-review-board, https://help.zipboard.co/article/389-zapier-x-zipboard-integration, https://help.zipboard.co/article/50-i-see-a-bell-sign-on-my-profile-what-s-that-for, https://help.zipboard.co/category/106-project-phases, https://help.zipboard.co/category/12-task-manager, https://help.zipboard.co/category/13-jira-integration, https://help.zipboard.co/category/14-slack-integration, https://help.zipboard.co/category/147-enterprise, https://help.zipboard.co/category/204-wrike-integration, https://help.zipboard.co/category/224-client-feedback, https://help.zipboard.co/category/293-lambdatest-integration, https://help.zipboard.co/category/303-features, https://help.zipboard.co/category/303-features/2, https://help.zipboard.co/category/363-microsoft-integration, https://help.zipboard.co/category/364-data-security-privacy, https://help.zipboard.co/category/365-troubleshooting-and-errors, https://help.zipboard.co/category/379-zbreviewboard-extension, https://help.zipboard.co/category/380-sharing-links-to-external-collaborators, https://help.zipboard.co/category/385-pdf-tools-and-resources, https://help.zipboard.co/category/386-image-videos-tools-and-resources, https://help.zipboard.co/category/387-url-zip-tools-and-resources, https://help.zipboard.co/category/4-introduction, https://help.zipboard.co/category/451-procore-integration, https://help.zipboard.co/category/5-general, https://help.zipboard.co/collection/1-knowledge-base, https://help.zipboard.co/collection/173-apis, https://help.zipboard.co/collection/366-zipboard-users"
KB-362,Microsoft Integration - zipBoard Help,Category,https://help.zipboard.co/category/363-microsoft-integration,,No,"https://help.zipboard.co/, https://help.zipboard.co/article/247-can-i-sign-in-using-a-microsoft-account-with-zipboard, https://help.zipboard.co/article/255-how-to-work-with-microsoft-teams-app-with-zipboard-integrated-in-it, https://help.zipboard.co/article/421-zipboard-add-in-for-microsoft-outlook, https://help.zipboard.co/category/106-project-phases, https://help.zipboard.co/category/12-task-manager, https://help.zipboard.co/category/13-jira-integration, https://help.zipboard.co/category/14-slack-integration, https://help.zipboard.co/category/147-enterprise, https://help.zipboard.co/category/204-wrike-integration, https://help.zipboard.co/category/224-client-feedback, https://help.zipboard.co/category/293-lambdatest-integration, https://help.zipboard.co/category/303-features, https://help.zipboard.co/category/363-microsoft-integration, https://help.zipboard.co/category/364-data-security-privacy, https://help.zipboard.co/category/365-troubleshooting-and-errors, https://help.zipboard.co/category/379-zbreviewboard-extension, https://help.zipboard.co/category/380-sharing-links-to-external-collaborators, https://help.zipboard.co/category/385-pdf-tools-and-resources, https://help.zipboard.co/category/386-image-videos-tools-and-resources, https://help.zipboard.co/category/387-url-zip-tools-and-resources, https://help.zipboard.co/category/4-introduction, https://help.zipboard.co/category/451-procore-integration, https://help.zipboard.co/category/5-general, https://help.zipboard.co/collection/1-knowledge-base, https://help.zipboard.co/collection/173-apis, https://help.zipboard.co/collection/366-zipboard-users"
KB-363,Data Security & Privacy - zipBoard Help,Category,https://help.zipboard.co/category/364-data-security-privacy,,No,"https://help.zipboard.co/, https://help.zipboard.co/article/262-how-secure-is-zipboard, https://help.zipboard.co/article/29-how-secure-is-my-data-with-zipboard, https://help.zipboard.co/article/30-does-zipboard-backup-data-in-case-of-emergency, https://help.zipboard.co/category/106-project-phases, https://help.zipboard.co/category/12-task-manager, https://help.zipboard.co/category/13-jira-integration, https://help.zipboard.co/category/14-slack-integration, https://help.zipboard.co/category/147-enterprise, https://help.zipboard.co/category/204-wrike-integration, https://help.zipboard.co/category/224-client-feedback, https://help.zipboard.co/category/293-lambdatest-integration, https://help.zipboard.co/category/303-features, https://help.zipboard.co/category/363-microsoft-integration, https://help.zipboard.co/category/364-data-security-privacy, https://help.zipboard.co/category/365-troubleshooting-and-errors, https://help.zipboard.co/category/379-zbreviewboard-extension, https://help.zipboard.co/category/380-sharing-links-to-external-collaborators, https://help.zipboard.co/category/385-pdf-tools-and-resources, https://help.zipboard.co/category/386-image-videos-tools-and-resources, https://help.zipboard.co/category/387-url-zip-tools-and-resources, https://help.zipboard.co/category/4-introduction, https://help.zipboard.co/category/451-procore-integration, https://help.zipboard.co/category/5-general, https://help.zipboard.co/collection/1-knowledge-base, https://help.zipboard.co/collection/173-apis, https://help.zipboard.co/collection/366-zipboard-users"
KB-364,Troubleshooting and Errors - zipBoard Help,Category,https://help.zipboard.co/category/365-troubleshooting-and-errors,,No,"https://help.zipboard.co/, https://help.zipboard.co/article/121-recover-account-or-forgotten-password, https://help.zipboard.co/article/142-i-dont-see-a-camera-icon-for-my-video-files-how-to-add-annotations-to-it-while-reviewing, https://help.zipboard.co/article/156-im-unable-to-delete-the-annotations-how-can-i-do-that, https://help.zipboard.co/article/225-how-to-file-a-bug, https://help.zipboard.co/article/25-i-upload-a-file-but-its-stuck-what-should-i-do, https://help.zipboard.co/article/287-i-have-uploaded-articulate-scorm-file-but-live-annotations-does-not-work-what-was-the-issue, https://help.zipboard.co/article/32-i-cannot-play-my-scorm-file-with-zipboard-what-can-be-the-issue, https://help.zipboard.co/article/33-i-just-uploaded-a-captivate-scorm-file-but-could-not-access-it-using-zipboard-what-can-be-the-issue, https://help.zipboard.co/article/39-i-can-t-access-the-review-board-what-might-be-the-issue, https://help.zipboard.co/article/40-i-can-t-install-zipboard-s-google-chrome-mozilla-firefox-extensions-what-could-be-wrong, https://help.zipboard.co/article/49-i-have-been-invited-as-a-collaborator-but-unable-to-see-the-project-on-my-dashboard-what-s-wrong-there, https://help.zipboard.co/article/88-my-mails-are-not-delivered-what-should-i-do, https://help.zipboard.co/article/9-im-stuck-how-do-i-contact-zipboard, https://help.zipboard.co/category/106-project-phases, https://help.zipboard.co/category/12-task-manager, https://help.zipboard.co/category/13-jira-integration, https://help.zipboard.co/category/14-slack-integration, https://help.zipboard.co/category/147-enterprise, https://help.zipboard.co/category/204-wrike-integration, https://help.zipboard.co/category/224-client-feedback, https://help.zipboard.co/category/293-lambdatest-integration, https://help.zipboard.co/category/303-features, https://help.zipboard.co/category/363-microsoft-integration, https://help.zipboard.co/category/364-data-security-privacy, https://help.zipboard.co/category/365-troubleshooting-and-errors, https://help.zipboard.co/category/379-zbreviewboard-extension, https://help.zipboard.co/category/380-sharing-links-to-external-collaborators, https://help.zipboard.co/category/385-pdf-tools-and-resources, https://help.zipboard.co/category/386-image-videos-tools-and-resources, https://help.zipboard.co/category/387-url-zip-tools-and-resources, https://help.zipboard.co/category/4-introduction, https://help.zipboard.co/category/451-procore-integration, https://help.zipboard.co/category/5-general, https://help.zipboard.co/collection/1-knowledge-base, https://help.zipboard.co/collection/173-apis, https://help.zipboard.co/collection/366-zipboard-users"
KB-365,All About Super Admins & Admins - zipBoard Help,Category,https://help.zipboard.co/category/369-for-super-admins,,No,"https://help.zipboard.co/, https://help.zipboard.co/article/229-how-do-i-remove-members-from-an-organization, https://help.zipboard.co/article/232-how-to-add-members-from-an-organization-or-project, https://help.zipboard.co/article/376-introduction-to-super-admins, https://help.zipboard.co/article/403-complete-workflow-for-all-zipboard-users, https://help.zipboard.co/article/76-how-do-i-create-an-organization-i-don-t-see-the-option-anywhere, https://help.zipboard.co/article/77-why-am-i-added-to-all-the-projects-in-my-organization, https://help.zipboard.co/category/369-for-super-admins, https://help.zipboard.co/category/370-for-managers, https://help.zipboard.co/category/371-for-collaborators, https://help.zipboard.co/category/372-for-clients, https://help.zipboard.co/category/373-general, https://help.zipboard.co/collection/1-knowledge-base, https://help.zipboard.co/collection/173-apis, https://help.zipboard.co/collection/366-zipboard-users"
KB-366,All About Managers - zipBoard Help,Category,https://help.zipboard.co/category/370-for-managers,,No,"https://help.zipboard.co/, https://help.zipboard.co/article/123-adding-a-manager-account, https://help.zipboard.co/article/229-how-do-i-remove-members-from-an-organization, https://help.zipboard.co/article/232-how-to-add-members-from-an-organization-or-project, https://help.zipboard.co/article/235-what-is-manager-role, https://help.zipboard.co/article/320-what-are-managers, https://help.zipboard.co/article/344-adding-managers-to-your-account, https://help.zipboard.co/article/377-introduction-to-managers, https://help.zipboard.co/category/369-for-super-admins, https://help.zipboard.co/category/370-for-managers, https://help.zipboard.co/category/371-for-collaborators, https://help.zipboard.co/category/372-for-clients, https://help.zipboard.co/category/373-general, https://help.zipboard.co/collection/1-knowledge-base, https://help.zipboard.co/collection/173-apis, https://help.zipboard.co/collection/366-zipboard-users"
KB-367,All About Collaborators - zipBoard Help,Category,https://help.zipboard.co/category/371-for-collaborators,,No,"https://help.zipboard.co/, https://help.zipboard.co/article/122-adding-a-collaborator-or-reviewer-account, https://help.zipboard.co/article/138-how-are-guest-collaborators-different-from-guest-reviewers, https://help.zipboard.co/article/218-email-notification, https://help.zipboard.co/article/220-will-collaborators-get-notified-by-email-when-they-assigned-to-task-project, https://help.zipboard.co/article/228-if-i-remove-a-user-from-my-organization-or-project-what-happens-to-there-tasks-and-comments, https://help.zipboard.co/article/233-will-a-collaborator-get-email-notification-when-a-reply-is-added-to-his-feedback, https://help.zipboard.co/article/259-how-to-invite-collaborator-to-project, https://help.zipboard.co/article/261-getting-started-as-a-collaborator, https://help.zipboard.co/article/378-introduction-to-collaborators, https://help.zipboard.co/article/45-how-can-i-add-collaborators-to-my-project, https://help.zipboard.co/article/46-how-can-i-remove-collaborators-from-my-project, https://help.zipboard.co/category/369-for-super-admins, https://help.zipboard.co/category/370-for-managers, https://help.zipboard.co/category/371-for-collaborators, https://help.zipboard.co/category/372-for-clients, https://help.zipboard.co/category/373-general, https://help.zipboard.co/collection/1-knowledge-base, https://help.zipboard.co/collection/173-apis, https://help.zipboard.co/collection/366-zipboard-users"
KB-368,All About Clients - zipBoard Help,Category,https://help.zipboard.co/category/372-for-clients,,No,"https://help.zipboard.co/, https://help.zipboard.co/article/131-can-my-clients-be-external-collaborators-for-my-zipboard-project, https://help.zipboard.co/article/135-how-do-i-work-with-clients-in-zipboard, https://help.zipboard.co/article/164-what-is-the-add-client-button-for, https://help.zipboard.co/article/222-will-my-client-get-messages-from-project-team-in-enterprise-edition, https://help.zipboard.co/article/264-what-is-client-role-in-enterprise-edition, https://help.zipboard.co/article/390-getting-started-as-clients, https://help.zipboard.co/article/402-workflow-of-clients, https://help.zipboard.co/category/369-for-super-admins, https://help.zipboard.co/category/370-for-managers, https://help.zipboard.co/category/371-for-collaborators, https://help.zipboard.co/category/372-for-clients, https://help.zipboard.co/category/373-general, https://help.zipboard.co/collection/1-knowledge-base, https://help.zipboard.co/collection/173-apis, https://help.zipboard.co/collection/366-zipboard-users"
KB-369,Getting Started - zipBoard Help,Category,https://help.zipboard.co/category/373-general,,No,"https://help.zipboard.co/, https://help.zipboard.co/article/139-who-are-referred-to-as-guests-in-my-zipboard-project, https://help.zipboard.co/article/150-how-can-i-manage-user-roles-better-with-enterprise-accounts, https://help.zipboard.co/article/221-will-the-users-get-notification-in-zipboard, https://help.zipboard.co/article/266-comprehensive-guides-for-zipboard, https://help.zipboard.co/article/342-the-different-ways-to-invite-reviewers-to-get-feedback-on-content-or-documents-in-zipboard, https://help.zipboard.co/article/374-zipboard-users-workflow, https://help.zipboard.co/article/375-roles-and-permissions, https://help.zipboard.co/article/403-complete-workflow-for-all-zipboard-users, https://help.zipboard.co/article/73-what-is-the-difference-between-owner-manager-collaborator-and-client, https://help.zipboard.co/category/369-for-super-admins, https://help.zipboard.co/category/370-for-managers, https://help.zipboard.co/category/371-for-collaborators, https://help.zipboard.co/category/372-for-clients, https://help.zipboard.co/category/373-general, https://help.zipboard.co/collection/1-knowledge-base, https://help.zipboard.co/collection/173-apis, https://help.zipboard.co/collection/366-zipboard-users"
KB-370,zBreviewboard Extension - zipBoard Help,Category,https://help.zipboard.co/category/379-zbreviewboard-extension,,No,"https://help.zipboard.co/, https://help.zipboard.co/article/114-how-do-i-install-zipboards-internet-explorer-extension, https://help.zipboard.co/article/197-how-to-install-the-zbreviewboard-extension-on-chrome, https://help.zipboard.co/article/198-how-to-install-the-zbreviewboard-extension-on-firefox, https://help.zipboard.co/article/199-how-to-install-the-zbreviewboard-extension-on-internet-explorer-or-safari, https://help.zipboard.co/article/200-how-to-install-the-zbreviewboard-extension, https://help.zipboard.co/article/258-can-we-capture-screenshotrecord-video-without-going-to-zipboard, https://help.zipboard.co/article/260-how-to-install-the-zbreviewboard-extension-on-edge, https://help.zipboard.co/article/288-using-zipboard-browser-extension-across-a-business-account, https://help.zipboard.co/article/332-difference-between-embedded-annotations-and-browser-extension, https://help.zipboard.co/article/421-zipboard-add-in-for-microsoft-outlook, https://help.zipboard.co/category/106-project-phases, https://help.zipboard.co/category/12-task-manager, https://help.zipboard.co/category/13-jira-integration, https://help.zipboard.co/category/14-slack-integration, https://help.zipboard.co/category/147-enterprise, https://help.zipboard.co/category/204-wrike-integration, https://help.zipboard.co/category/224-client-feedback, https://help.zipboard.co/category/293-lambdatest-integration, https://help.zipboard.co/category/303-features, https://help.zipboard.co/category/363-microsoft-integration, https://help.zipboard.co/category/364-data-security-privacy, https://help.zipboard.co/category/365-troubleshooting-and-errors, https://help.zipboard.co/category/379-zbreviewboard-extension, https://help.zipboard.co/category/380-sharing-links-to-external-collaborators, https://help.zipboard.co/category/385-pdf-tools-and-resources, https://help.zipboard.co/category/386-image-videos-tools-and-resources, https://help.zipboard.co/category/387-url-zip-tools-and-resources, https://help.zipboard.co/category/4-introduction, https://help.zipboard.co/category/451-procore-integration, https://help.zipboard.co/category/5-general, https://help.zipboard.co/collection/1-knowledge-base, https://help.zipboard.co/collection/173-apis, https://help.zipboard.co/collection/366-zipboard-users"
KB-371,Sharing Files with External Collaborators - zipBoard Help,Category,https://help.zipboard.co/category/380-sharing-links-to-external-collaborators,,No,"https://help.zipboard.co/, https://help.zipboard.co/article/226-how-do-i-share-my-website-pdf-file-html-scorm-file-images-or-video, https://help.zipboard.co/article/227-share-link-settings, https://help.zipboard.co/article/234-what-happens-if-we-delete-shared-link-for-review-to-users, https://help.zipboard.co/article/327-so-ive-been-given-a-zipboard-share-link-now-what, https://help.zipboard.co/article/328-the-various-permissions-you-can-grant-when-using-share-links, https://help.zipboard.co/article/329-managing-share-links, https://help.zipboard.co/article/334-ive-been-given-a-share-link-with-view-all-boards-comments-only-access, https://help.zipboard.co/article/335-ive-been-given-a-share-link-with-add-new-boards-reviews-only-access, https://help.zipboard.co/article/336-ive-been-given-a-share-link-with-view-all-and-add-new-boards-reviews-access, https://help.zipboard.co/article/338-ive-been-given-a-share-link-with-required-signup-login-and-view-all-boards-comments-access-now-what, https://help.zipboard.co/article/339-ive-been-given-a-share-link-with-required-signup-login-and-add-new-boards-reviews-access-now-what, https://help.zipboard.co/article/340-ive-been-given-a-share-link-with-required-signup-login-view-all-and-add-new-boards-reviews-access-now-what, https://help.zipboard.co/article/349-how-to-use-the-share-link-security-features, https://help.zipboard.co/article/416-how-version-control-works-in-zipboard, https://help.zipboard.co/category/106-project-phases, https://help.zipboard.co/category/12-task-manager, https://help.zipboard.co/category/13-jira-integration, https://help.zipboard.co/category/14-slack-integration, https://help.zipboard.co/category/147-enterprise, https://help.zipboard.co/category/204-wrike-integration, https://help.zipboard.co/category/224-client-feedback, https://help.zipboard.co/category/293-lambdatest-integration, https://help.zipboard.co/category/303-features, https://help.zipboard.co/category/363-microsoft-integration, https://help.zipboard.co/category/364-data-security-privacy, https://help.zipboard.co/category/365-troubleshooting-and-errors, https://help.zipboard.co/category/379-zbreviewboard-extension, https://help.zipboard.co/category/380-sharing-links-to-external-collaborators, https://help.zipboard.co/category/385-pdf-tools-and-resources, https://help.zipboard.co/category/386-image-videos-tools-and-resources, https://help.zipboard.co/category/387-url-zip-tools-and-resources, https://help.zipboard.co/category/4-introduction, https://help.zipboard.co/category/451-procore-integration, https://help.zipboard.co/category/5-general, https://help.zipboard.co/collection/1-knowledge-base, https://help.zipboard.co/collection/173-apis, https://help.zipboard.co/collection/366-zipboard-users"
KB-372,PDF Tools and Resources - zipBoard Help,Category,https://help.zipboard.co/category/385-pdf-tools-and-resources,,No,"https://help.zipboard.co/, https://help.zipboard.co/article/159-how-can-i-get-feedback-on-pdf-content, https://help.zipboard.co/article/226-how-do-i-share-my-website-pdf-file-html-scorm-file-images-or-video, https://help.zipboard.co/article/227-share-link-settings, https://help.zipboard.co/article/258-can-we-capture-screenshotrecord-video-without-going-to-zipboard, https://help.zipboard.co/article/300-how-to-upload-a-pdf-file, https://help.zipboard.co/article/306-all-annotation-tools-zipboard, https://help.zipboard.co/article/35-what-is-review-board, https://help.zipboard.co/article/353-can-i-add-text-annotation-in-pdf-and-make-it-a-task-comment, https://help.zipboard.co/article/354-how-do-i-share-files-with-a-client, https://help.zipboard.co/article/361-can-we-tag-users-in-live-annotations-too, https://help.zipboard.co/article/391-how-to-create-transparent-text-boxes, https://help.zipboard.co/article/414-streamlining-aec-collaboration-with-zipboard, https://help.zipboard.co/article/416-how-version-control-works-in-zipboard, https://help.zipboard.co/article/427-how-to-download-pdfs-with-annotations-and-comments-in-zipboard, https://help.zipboard.co/article/431-getting-started-with-zipboard-for-aec-professionals, https://help.zipboard.co/article/432-getting-started-with-zipboard-for-learning-designers, https://help.zipboard.co/article/434-getting-started-with-zipboard-for-technical-writers, https://help.zipboard.co/article/441-streamlining-file-uploads-with-bulk-upload-in-zipboard, https://help.zipboard.co/article/444-enhancing-pdf-collaboration-how-to-draw-on-a-pdf-in-zipboard, https://help.zipboard.co/article/450-how-to-share-pdfs-without-login-for-seamless-collaboration, https://help.zipboard.co/category/106-project-phases, https://help.zipboard.co/category/12-task-manager, https://help.zipboard.co/category/13-jira-integration, https://help.zipboard.co/category/14-slack-integration, https://help.zipboard.co/category/147-enterprise, https://help.zipboard.co/category/204-wrike-integration, https://help.zipboard.co/category/224-client-feedback, https://help.zipboard.co/category/293-lambdatest-integration, https://help.zipboard.co/category/303-features, https://help.zipboard.co/category/363-microsoft-integration, https://help.zipboard.co/category/364-data-security-privacy, https://help.zipboard.co/category/365-troubleshooting-and-errors, https://help.zipboard.co/category/379-zbreviewboard-extension, https://help.zipboard.co/category/380-sharing-links-to-external-collaborators, https://help.zipboard.co/category/385-pdf-tools-and-resources, https://help.zipboard.co/category/385-pdf-tools-and-resources/2, https://help.zipboard.co/category/386-image-videos-tools-and-resources, https://help.zipboard.co/category/387-url-zip-tools-and-resources, https://help.zipboard.co/category/4-introduction, https://help.zipboard.co/category/451-procore-integration, https://help.zipboard.co/category/5-general, https://help.zipboard.co/collection/1-knowledge-base, https://help.zipboard.co/collection/173-apis, https://help.zipboard.co/collection/366-zipboard-users"
KB-373,PDF Tools and Resources - zipBoard Help,Category,https://help.zipboard.co/category/385-pdf-tools-and-resources/2,,No,"https://help.zipboard.co/, https://help.zipboard.co/article/274-generate-consolidated-reports-with-zipboard, https://help.zipboard.co/article/474-creating-tasks-from-pdf-annotations, https://help.zipboard.co/category/106-project-phases, https://help.zipboard.co/category/12-task-manager, https://help.zipboard.co/category/13-jira-integration, https://help.zipboard.co/category/14-slack-integration, https://help.zipboard.co/category/147-enterprise, https://help.zipboard.co/category/204-wrike-integration, https://help.zipboard.co/category/224-client-feedback, https://help.zipboard.co/category/293-lambdatest-integration, https://help.zipboard.co/category/303-features, https://help.zipboard.co/category/363-microsoft-integration, https://help.zipboard.co/category/364-data-security-privacy, https://help.zipboard.co/category/365-troubleshooting-and-errors, https://help.zipboard.co/category/379-zbreviewboard-extension, https://help.zipboard.co/category/380-sharing-links-to-external-collaborators, https://help.zipboard.co/category/385-pdf-tools-and-resources, https://help.zipboard.co/category/385-pdf-tools-and-resources/2, https://help.zipboard.co/category/386-image-videos-tools-and-resources, https://help.zipboard.co/category/387-url-zip-tools-and-resources, https://help.zipboard.co/category/4-introduction, https://help.zipboard.co/category/451-procore-integration, https://help.zipboard.co/category/5-general, https://help.zipboard.co/collection/1-knowledge-base, https://help.zipboard.co/collection/173-apis, https://help.zipboard.co/collection/366-zipboard-users"
