Article ID,URL,Name,Category,cluster,x,y,z,top_terms
KB-437,https://help.zipboard.co/article/437-how-to-control-client-access-in-zipboard-file-sharing-made-simple,How To Control Client Access In Zipboard File Sharing Made Simple,Article,9,-3.574273,-3.7659445,8.067539,"access, clients, share, client, file, control, modal, permissions"
KB-439,https://help.zipboard.co/article/439-how-to-streamline-your-workflow-using-status-filters-in-zipboard,How To Streamline Your Workflow Using Status Filters In Zipboard,Article,8,0.6858413,-0.119297154,7.6453347,"filters, statuses, filtering, improve, filter, status, tasks, time"
KB-44,https://help.zipboard.co/article/44-i-created-a-project-what-next,I Created A Project What Next,Article,4,-1.8806945,-2.017465,7.9116874,"dashboard, project, add, selecting, form, messages, integration, viewed"
KB-440,https://help.zipboard.co/article/440-quickly-set-up-your-projects-with-custom-templates-in-zipboard,Quickly Set Up Your Projects With Custom Templates In Zipboard,Article,3,-4.2948117,-1.2287235,7.139994,"templates, template, design, industry, project, custom, learning, like"
KB-441,https://help.zipboard.co/article/441-streamlining-file-uploads-with-bulk-upload-in-zipboard,Streamlining File Uploads With Bulk Upload In Zipboard,Article,1,-4.0639043,-2.1252232,5.923464,"bulk, upload, large, scale, file, zipboard, uploads, workflows"
KB-442,https://help.zipboard.co/article/442-setting-up-and-managing-the-procore-integration-in-zipboard,Setting Up And Managing The Procore Integration In Zipboard,Article,3,-3.7146113,0.46415263,6.351419,"sync, integrations, procore, zipboard, integration, documents, manual, software"
KB-443,https://help.zipboard.co/article/443-review-tracking-in-zipboard-ensuring-efficient-file-reviews,Review Tracking In Zipboard Ensuring Efficient File Reviews,Article,1,-3.8402753,-2.8245852,5.9081526,"review, file, tracking, content, document, ensuring, necessary, reviewers"
KB-444,https://help.zipboard.co/article/444-enhancing-pdf-collaboration-how-to-draw-on-a-pdf-in-zipboard,Enhancing Pdf Collaboration How To Draw On A Pdf In Zipboard,Article,1,-3.3360362,-3.2987552,6.5849066,"markup, approvals, collaboration, document, pdf, drawing, real, zipboard"
KB-445,https://help.zipboard.co/article/445-construction-template-for-document-reviews,Construction Template For Document Reviews,Article,1,-3.4984481,-3.394424,6.5374017,"construction, approvals, document, compliance, rfis, submittals, template, design"
KB-446,https://help.zipboard.co/article/446-learning-design-template-for-elearning-content-reviews,Learning Design Template For Elearning Content Reviews,Article,1,-3.7542214,-3.378551,6.5094438,"learning, design, instructional, course, development, elearning, content, testing"
KB-447,https://help.zipboard.co/article/447-web-design-template-for-design-feedback-qa,Web Design Template For Design Feedback Qa,Article,1,-3.736348,-3.4663393,6.7853603,"design, web, approvals, feedback, user, layouts, revisions, template"
KB-448,https://help.zipboard.co/article/448-content-development-template-for-content-reviews,Content Development Template For Content Reviews,Article,1,-3.6501017,-3.290204,6.2002535,"content, development, technical, production, template, structured, workflows, views"
KB-449,https://help.zipboard.co/article/449-how-to-use-the-procore-zipboard-integration-to-improve-collaboration,How To Use The Procore Zipboard Integration To Improve Collaboration,Article,1,-3.3229325,-3.355243,6.6686525,"punch, zipboard, documents, synced, drawings, pdfs, items, rfis"
KB-45,https://help.zipboard.co/article/45-how-can-i-add-collaborators-to-my-project,How Can I Add Collaborators To My Project,Article,4,-2.5464892,-3.1922798,9.056687,"invite, add, project, admins, invitee, collaborators, addresses, inviting"
KB-450,https://help.zipboard.co/article/450-how-to-share-pdfs-without-login-for-seamless-collaboration,How To Share Pdfs Without Login For Seamless Collaboration,Article,9,-3.7808836,-3.4007,7.3087077,"share, pdfs, login, logins, zipboard, pdf, reviews, review"
KB-452,https://help.zipboard.co/article/452-managing-your-procore-zipboard-integration-project-sync-permissions-and-what-s-next,Managing Your Procore Zipboard Integration Project Sync Permissions And What S Next,Article,3,-3.8091083,0.34660938,6.354641,"integration, sync, zipboard, syncing, procore, document, settings, managing"
KB-453,https://help.zipboard.co/article/453-how-to-set-up-a-website-feedback-workflow,How To Set Up A Website Feedback Workflow,Article,9,-3.5625143,-3.5542998,7.313161,"website, feedback, visual, design, clients, tasks, workflow, zipboard"
KB-454,https://help.zipboard.co/article/454-how-to-invite-clients-users-to-review-a-website-no-login-needed,How To Invite Clients Users To Review A Website No Login Needed,Article,9,-3.6227615,-3.6667836,7.762578,"website, clients, share, feedback, users, comments, needed, review"
KB-455,https://help.zipboard.co/article/455-how-to-annotate-a-live-website,How To Annotate A Live Website,Article,9,-3.6173072,-3.5007946,7.2328305,"website, live, annotate, design, visual, feedback, leave, web"
KB-458,https://help.zipboard.co/article/458-quickly-navigate-to-the-right-annotation-in-pdf-reviews,Quickly Navigate To The Right Annotation In Pdf Reviews,Article,1,-2.535571,-2.6778073,5.760097,"annotation, pdf, reviews, right, jump, focus, comment, list"
KB-459,https://help.zipboard.co/article/459-how-to-manage-tags-in-zipboard-s-new-tags-menu,How To Manage Tags In Zipboard S New Tags Menu,Article,8,-0.695487,-1.0861837,6.4897857,"tag, tags, menu, hundreds, performance, use, click, large"
KB-46,https://help.zipboard.co/article/46-how-can-i-remove-collaborators-from-my-project,How Can I Remove Collaborators From My Project,Article,4,-2.4882703,-3.299447,9.540514,"remove, project, read, admins, privileges, organization, collaborators, customers"
KB-460,https://help.zipboard.co/article/460-how-to-use-comment-resolution-and-the-new-sidebar-in-zipboard,How To Use Comment Resolution And The New Sidebar In Zipboard,Article,1,-2.4133182,-2.5050187,5.6490655,"sidebar, comments, comment, board, resolve, filter, active, resolved"
KB-461,https://help.zipboard.co/article/461-creating-and-managing-project-custom-templates-in-zipboard,Creating And Managing Project Custom Templates In Zipboard,Article,3,-4.3098407,-1.2410537,7.175891,"template, templates, project, structures, export, benefit, creating, exporting"
KB-463,https://help.zipboard.co/article/463-if-i-change-a-template-do-existing-projects-update-too,If I Change A Template Do Existing Projects Update Too,Article,3,-4.403565,-1.0358503,7.098296,"template, existing, projects, change, new, integration, changes, update"
KB-466,https://help.zipboard.co/article/466-what-happens-if-you-try-to-delete-a-template-being-used-by-a-live-project,What Happens If You Try To Delete A Template Being Used By A Live Project,Article,3,-4.3244157,-1.1594057,7.1633267,"template, deleting, used, project, future, delete, happens, integration"
KB-47,https://help.zipboard.co/article/47-communicating-with-team-members,Communicating With Team Members,Article,4,-2.0050828,-2.1540198,8.073917,"collaborator, message, using, routes, zipboard, opt, notified, mention"
KB-470,https://help.zipboard.co/article/470-can-non-admins-use-templates-once-created,Can Non Admins Use Templates Once Created,Article,3,-4.144233,-1.201724,7.2437453,"non, admins, templates, integration, create, use, structures, levels"
KB-471,https://help.zipboard.co/article/471-is-there-a-limit-on-the-number-of-templates-an-organization-can-store,Is There A Limit On The Number Of Templates An Organization Can Store,Article,3,-4.2764845,-1.104399,7.1612744,"templates, store, limit, outdated, number, integration, strict, organizations"
KB-472,https://help.zipboard.co/article/472-can-templates-include-reviewers-roles-or-only-structure-in-zipboard,Can Templates Include Reviewers Roles Or Only Structure In Zipboard,Article,3,-4.2695117,-1.1631852,7.076662,"templates, structure, roles, reviewers, include, capture, integration, reuse"
KB-474,https://help.zipboard.co/article/474-creating-tasks-from-pdf-annotations,Creating Tasks From Pdf Annotations,Article,1,-2.6865807,-2.8834984,5.8467684,"annotation, pdf, document, annotations, task, tracked, creation, free"
KB-48,https://help.zipboard.co/article/48-what-is-the-watcher-feature-for-and-how-do-i-use-it,What Is The Watcher Feature For And How Do I Use It,Article,4,-2.0241194,-2.1788678,8.107188,"watcher, stay, feature, tasks, list, updates, watching, informed"
KB-49,https://help.zipboard.co/article/49-i-have-been-invited-as-a-collaborator-but-unable-to-see-the-project-on-my-dashboard-what-s-wrong-there,I Have Been Invited As A Collaborator But Unable To See The Project On My Dashboard What S Wrong There,Article,4,-1.9656404,-2.06563,8.003826,"profile, invited, project, collaborator, wrong, edit, unable, address"
KB-50,https://help.zipboard.co/article/50-i-see-a-bell-sign-on-my-profile-what-s-that-for,I See A Bell Sign On My Profile What S That For,Article,4,-1.9384669,-2.1424,8.141761,"bell, notification, zipboard, profile, project, integration, mentioning, twitter"
KB-51,https://help.zipboard.co/article/51-how-do-i-access-the-task-manager,How Do I Access The Task Manager,Article,8,-1.3772972,-1.2462612,6.2241387,"tasks, task, integration, edit, excel, csv, converting, manager"
KB-52,https://help.zipboard.co/article/52-how-do-i-add-new-tasks,How Do I Add New Tasks,Article,8,-1.3371028,-1.4289433,6.2916465,"add, task, tasks, mode, integration, new, generic, dialogue"
KB-53,https://help.zipboard.co/article/53-how-do-i-add-a-new-comment,How Do I Add A New Comment,Article,1,-2.4215322,-2.2699947,5.535451,"add, comment, live, comments, annotations, option, integration, make"
KB-54,https://help.zipboard.co/article/54-how-is-a-task-different-from-a-comment,How Is A Task Different From A Comment,Article,8,-1.4115934,-1.4176514,6.089389,"comment, task, resolved, integration, assigned, issue, item, usually"
KB-55,https://help.zipboard.co/article/55-how-can-i-download-all-tasks,How Can I Download All Tasks,Article,8,-1.5573586,-1.0795751,6.0811143,"download, integration, task, tasks, edition, csv, resolved, mark"
KB-56,https://help.zipboard.co/article/56-how-can-i-view-all-tasks-assigned-to-me,How Can I View All Tasks Assigned To Me,Article,8,-1.4724978,-1.4388218,6.165996,"assigned, tasks, particular, integration, task, tab, 31, comment"
KB-57,https://help.zipboard.co/article/57-i-cannot-delete-all-the-tasks-what-am-i-missing,I Cannot Delete All The Tasks What Am I Missing,Article,8,-1.6451862,-1.2064213,6.1883445,"tasks, missing, delete, integration, unless, comment, managerial, 2019"
KB-58,https://help.zipboard.co/article/58-how-do-i-edit-a-task,How Do I Edit A Task,Article,8,-1.199466,-1.3103572,6.216002,"task, edit, bulk, integration, edits, dialog, include, boxes"
KB-59,https://help.zipboard.co/article/59-how-do-i-mark-a-task-as-resolved,How Do I Mark A Task As Resolved,Article,8,-1.3380325,-1.240432,6.11848,"resolved, mark, tasks, integration, task, dialogue, excel, fixed"
KB-6,https://help.zipboard.co/article/6-what-is-zipboard,What Is Zipboard,Article,5,-3.6169386,-1.3434372,6.098527,"web, zipboard, makes, products, easier, integration, bug, annotate"
KB-60,https://help.zipboard.co/article/60-how-do-i-assign-a-task-to-someone,How Do I Assign A Task To Someone,Article,8,-1.6656597,-1.0991678,6.1893673,"assign, task, integration, unassigned, tasks, delete, populated, open"
KB-61,https://help.zipboard.co/article/61-what-is-the-add-tags-feature,What Is The Add Tags Feature,Article,8,-0.7962804,-1.1467932,6.3829165,"tagging, tags, tag, uploads, cards, information, edit, tasks"
KB-62,https://help.zipboard.co/article/62-does-zipboard-integrate-with-jira,Does Zipboard Integrate With Jira,Article,3,-3.2727027,1.0641485,6.228179,"jira, integrate, zipboard, integration, does, integrating, mapped, issues"
KB-63,https://help.zipboard.co/article/63-how-do-i-integrate-zipboard-with-jira,How Do I Integrate Zipboard With Jira,Article,3,-3.292628,1.213589,6.0801954,"jira, token, server, zipboard, integration, integrate, cloud, click"
KB-64,https://help.zipboard.co/article/64-how-are-statuses-and-priorities-mapped-between-zipboard-and-jira,How Are Statuses And Priorities Mapped Between Zipboard And Jira,Article,3,-3.4429903,1.267088,6.3351603,"jira, mapped, statuses, integration, zipboard, default, mapping, authenticate"
KB-65,https://help.zipboard.co/article/65-how-do-i-remove-zipboards-integration-with-jira,How Do I Remove Zipboards Integration With Jira,Article,3,-3.0250628,0.4712705,6.1344476,"integration, jira, unlink, unlinked, clicking, icon, remove, alongside"
KB-66,https://help.zipboard.co/article/66-how-do-i-view-the-associated-jira-issues-directly,How Do I View The Associated Jira Issues Directly,Article,3,-3.5132246,1.2249401,6.3224673,"jira, zipboard, linked, issues, integration, working, associated, view"
KB-67,https://help.zipboard.co/article/67-how-do-i-edit-jiras-integration-settings,How Do I Edit Jiras Integration Settings,Article,3,-3.3442023,1.2518492,6.208144,"jira, edit, integration, settings, incorporated, forget, zipboard, fields"
KB-68,https://help.zipboard.co/article/68-im-getting-the-unable-to-authenticate-error-what-should-i-do,Im Getting The Unable To Authenticate Error What Should I Do,Article,3,-3.1872232,1.3526279,5.991724,"jira, atlassian, password, username, authenticate, cloud, suite, unable"
KB-68,https://help.zipboard.co/article/68-im-getting-the-unable-to-authenticate-error-when-integrating-with-jira-what-should-i-do,Im Getting The Unable To Authenticate Error When Integrating With Jira What Should I Do,Article,3,-3.144604,1.3859302,5.9418054,"jira, atlassian, password, username, authenticate, cloud, suite, unable"
KB-69,https://help.zipboard.co/article/69-does-zipboard-integrate-with-slack,Does Zipboard Integrate With Slack,Article,3,-3.403131,0.15138502,6.2788434,"slack, integration, integrate, zipboard, does, https, article, messaging"
KB-7,https://help.zipboard.co/article/7-what-is-zipboard-for,What Is Zipboard For,Article,3,-3.5257902,-1.1705229,6.06359,"zipboard, lengthy, face, communicate, bugs, reduce, issues, collaboration"
KB-70,https://help.zipboard.co/article/70-how-do-i-integrate-zipboard-with-slack,How Do I Integrate Zipboard With Slack,Article,3,-3.418507,0.17291816,6.3112555,"integrate, slack, integration, zipboard, select, authorize, properly, settings"
KB-71,https://help.zipboard.co/article/71-how-do-i-remove-zipboards-integration-with-slack,How Do I Remove Zipboards Integration With Slack,Article,3,-3.227946,-0.16298161,6.111694,"integration, slack, remove, integrate, zipboard, indicated, away, removing"
KB-72,https://help.zipboard.co/article/72-how-do-i-edit-slacks-integration-settings,How Do I Edit Slacks Integration Settings,Article,3,-3.3775868,0.16030428,6.2532983,"integration, edit, changing, channel, slack, settings, indicated, good"
KB-73,https://help.zipboard.co/article/73-what-is-the-difference-between-owner-manager-collaborator-and-client,What Is The Difference Between Owner Manager Collaborator And Client,Article,4,-2.6265886,-3.982844,9.456045,"admin, super, collaborator, organization, guest, remove, add, users"
KB-73,https://help.zipboard.co/article/73-what-s-the-difference-between-owner-manager-and-reviewer,What S The Difference Between Owner Manager And Reviewer,Article,4,-2.617061,-3.92686,9.479673,"admin, super, collaborator, organization, guest, remove, add, users"
KB-74,https://help.zipboard.co/article/74-can-i-be-a-part-of-multiple-projects-and-teams-from-one-zipboard-account,Can I Be A Part Of Multiple Projects And Teams From One Zipboard Account,Article,3,-3.321475,-0.82315844,5.833052,"teams, multiple, integration, projects, personal, account, space, zipboard"
KB-76,https://help.zipboard.co/article/76-how-do-i-create-an-organization-i-don-t-see-the-option-anywhere,How Do I Create An Organization I Don T See The Option Anywhere,Article,4,-2.2508519,-3.1610038,9.563471,"organization, don, admins, option, create, september, enabled, send"
KB-77,https://help.zipboard.co/article/77-why-am-i-added-to-all-the-projects-in-my-organization,Why Am I Added To All The Projects In My Organization,Article,4,-2.3402932,-3.0727499,9.553101,"organization, added, admins, creates, september, 30, owner, help"
KB-8,https://help.zipboard.co/article/8-who-is-zipboard-for,Who Is Zipboard For,Article,3,-3.558988,-1.0101901,6.0557747,"zipboard, teams, web, process, designers, elearning, integration, tracking"
KB-81,https://help.zipboard.co/article/81-what-plan-is-right-for-me,What Plan Is Right For Me,Article,7,-6.481038,-0.3913138,2.9082127,"definitely, integration, bug, plan, help, unsure, period, right"
KB-82,https://help.zipboard.co/article/82-can-i-change-my-plan,Can I Change My Plan,Article,7,-6.6867566,-0.3333283,2.7326267,"plan, change, plans, integration, immediate, unsure, definitely, end"
KB-83,https://help.zipboard.co/article/83-ive-been-added-to-a-project-what-next,Ive Been Added To A Project What Next,Article,1,-2.6357608,-2.1402786,6.6757636,"added, start, content, file, reviewing, zipboard, integration, review"
KB-84,https://help.zipboard.co/article/84-ive-created-a-task-what-next,Ive Created A Task What Next,Article,8,-1.1000329,-1.5648682,6.5085044,"task, assigning, updating, issue, duplicate, view, dropdown, screen"
KB-84,https://help.zipboard.co/article/84-what-information-is-availablecan-be-populated-in-a-task-once-it-is-created,What Information Is Availablecan Be Populated In A Task Once It Is Created,Article,8,-1.1096778,-1.5763321,6.493117,"task, assigning, updating, issue, duplicate, view, dropdown, screen"
KB-85,https://help.zipboard.co/article/85-how-to-update-your-file-version-without-losing-the-previous-versions,How To Update Your File Version Without Losing The Previous Versions,Article,1,-2.8091335,-2.2901723,6.8122406,"version, file, august, new, zipboard, integration, ve, add"
KB-86,https://help.zipboard.co/article/86-how-can-i-archive-restore-my-zipboard-project,How Can I Archive Restore My Zipboard Project,Article,1,-2.5932496,-1.9381142,6.7971406,"restore, archive, archived, project, integration, click, plan, just"
KB-88,https://help.zipboard.co/article/88-my-mails-are-not-delivered-what-should-i-do,My Mails Are Not Delivered What Should I Do,Article,1,-2.6157887,-2.1392863,6.9828444,"mails, preferences, delivered, instantly, zipboard, email, send, profile"
KB-89,https://help.zipboard.co/article/89-i-have-already-added-some-comments-but-now-i-want-to-update-them-to-tasks-can-i-do-it,I Have Already Added Some Comments But Now I Want To Update Them To Tasks Can I Do It,Article,1,-2.6440887,-2.0369751,6.8470397,"tasks, comments, update, added, integration, feedback, validate, zipboard"
KB-9,https://help.zipboard.co/article/9-im-stuck-how-do-i-contact-zipboard,Im Stuck How Do I Contact Zipboard,Article,5,-4.2022934,-1.6924598,4.9323363,"stuck, zipboard, integration, uploaded, happened, bad, just, oh"
KB-90,https://help.zipboard.co/article/90-i-need-to-share-my-zipboard-project-with-my-stakeholders-but-don-t-want-to-add-them-as-collaborators-is-there-a-way-to-do-that,I Need To Share My Zipboard Project With My Stakeholders But Don T Want To Add Them As Collaborators Is There A Way To Do That,Article,9,-3.5111153,-3.2946956,7.853824,"share, link, content, guest, reviews, different, feedback, digital"
KB-91,https://help.zipboard.co/article/91-importing-data-to-zipboard,Importing Data To Zipboard,Article,8,-1.6365416,-0.89546883,5.944024,"import, csv, zipboard, integration, tasks, generic, option, excel"
KB-92,https://help.zipboard.co/article/92-exporting-data-from-zipboard,Exporting Data From Zipboard,Article,8,-1.8445754,-1.0059361,6.0764947,"download, export, clicking, zipboard, selected, data, integration, task"
KB-106,https://help.zipboard.co/category/106-project-phases,Project Phases,Category,6,3.493143,1.0868261,10.768916,"phase, project, sort, statuses, level, zipboard, integration, create"
KB-106,https://help.zipboard.co/category/106-project-phases/2,Project Phases,Category,3,-4.3250885,-0.55990964,6.587243,"sort, custom, templates, integration, statuses, projects, announcement, zipboard"
KB-118,https://help.zipboard.co/category/118-getting-started-with-zipboard,Getting Started With Zipboard,Category,2,9.412019,0.7989656,5.405501,"javascript, browser, option, google, click, restart, effect, mac"
KB-12,https://help.zipboard.co/category/12-task-manager,Task Manager,Category,8,-0.6997831,-1.0312333,6.580986,"task, ai, sort, tasks, types, tags, integration, manager"
KB-12,https://help.zipboard.co/category/12-task-manager/2,Task Manager,Category,8,-1.1607718,-1.0562251,6.4781094,"tasks, sort, task, zipboard, notifications, integration, tags, statuses"
KB-13,https://help.zipboard.co/category/13-jira-integration,Jira Integration,Category,3,-3.320044,1.2442896,6.127508,"jira, integration, sort, zipboard, authenticate, error, integrate, does"
KB-14,https://help.zipboard.co/category/14-slack-integration,Slack Integration,Category,3,-3.9273403,-0.15640444,6.3890224,"integration, sort, slack, integrate, zipboard, channel, notified, tools"
KB-147,https://help.zipboard.co/category/147-enterprise,Enterprise,Category,7,-6.8850026,-0.20977439,2.544929,"plan, sort, pricing, enterprise, zipboard, integration, account, custom"
KB-172,https://help.zipboard.co/category/172-api-documentation,API Documentation,Category,2,9.440631,0.829032,5.3746905,"javascript, browser, option, google, click, restart, effect, mac"
KB-176,https://help.zipboard.co/category/176-api-documentation,API Documentation,Category,0,-1.128621,4.910932,10.400579,"api, sort, documentation, responses, links, issues, organization, apis"
KB-185,https://help.zipboard.co/category/185-projects,Projects,Category,0,-0.9480821,5.3373337,11.031656,"id, project, string, http, n6drgcj2rkawbu948, api, title, 01"
KB-186,https://help.zipboard.co/category/186-files,Files,Category,0,-0.8525398,5.3936405,10.92398,"http, string, file, api, true, bing, id, 01"
KB-187,https://help.zipboard.co/category/187-tasks,Tasks,Category,0,-1.0527967,5.2825456,11.040314,"string, http, task, 02, 2020, api, 18t09, id"
KB-188,https://help.zipboard.co/category/188-comments,Comments,Category,0,-0.9197735,5.393181,11.059548,"string, http, api, id, 2019, 01, params, authorization"
KB-189,https://help.zipboard.co/category/189-review-links,Review Links,Category,0,-0.9773557,5.281016,10.889948,"http, shareurl, api, sharelink, fileid, string, projectid, authorization"
KB-204,https://help.zipboard.co/category/204-wrike-integration,Wrike Integration,Category,3,-3.838707,0.6586831,6.5593,"sort, wrike, integration, mapped, zipboard, integrate, priorities, tools"
KB-224,https://help.zipboard.co/category/224-client-feedback,Client Feedback,Category,3,-4.3754516,-0.6177916,6.3492556,"sort, feedback, integration, client, zipboard, sharing, comfortable, mocks"
KB-236,https://help.zipboard.co/category/236-organization,Organization,Category,3,-4.4727497,-0.26875833,6.646428,"sort, organization, api, responses, documentation, categories, popularity, toggle"
KB-239,https://help.zipboard.co/category/239-responses,Responses,Category,3,-4.494965,-0.27417484,6.567329,"responses, sort, documentation, categories, api, popularity, toggle, search"
KB-293,https://help.zipboard.co/category/293-lambdatest-integration,Lambdatest Integration,Category,3,-4.0994544,-0.2931582,6.37003,"sort, integration, lambdatest, zipboard, integrate, contains, docs, tools"
KB-303,https://help.zipboard.co/category/303-features,Features,Category,3,-4.261537,-1.0619767,6.6831636,"zipboard, templates, sort, streamlining, template, reviews, integration, use"
KB-303,https://help.zipboard.co/category/303-features/2,Features,Category,3,-4.348606,-0.64312595,6.397966,"sort, integration, board, adding, zipboard, tools, zapier, signatures"
KB-363,https://help.zipboard.co/category/363-microsoft-integration,Microsoft Integration,Category,3,-4.1872478,-0.45134443,6.228804,"sort, integration, microsoft, zipboard, outlook, integrated, tools, resources"
KB-364,https://help.zipboard.co/category/364-data-security-privacy,Data Security Privacy,Category,3,-4.3520756,-0.53424263,6.0653667,"sort, secure, integration, data, zipboard, emergency, backup, case"
KB-365,https://help.zipboard.co/category/365-troubleshooting-and-errors,Troubleshooting And Errors,Category,5,-4.4880943,-1.7093129,4.8146505,"sort, issue, file, uploaded, stuck, wrong, scorm, annotations"
KB-369,https://help.zipboard.co/category/369-for-super-admins,For Super Admins,Category,4,-2.3031125,-3.5499542,9.477539,"admins, super, sort, organization, admin, members, understanding, popularity"
KB-370,https://help.zipboard.co/category/370-for-managers,For Managers,Category,4,-2.5073748,-3.4212582,9.556345,"managers, sort, members, admins, adding, organization, project, role"
KB-371,https://help.zipboard.co/category/371-for-collaborators,For Collaborators,Category,4,-2.3425872,-3.2902367,9.209193,"sort, collaborator, collaborators, project, admins, guest, remove, thier"
KB-372,https://help.zipboard.co/category/372-for-clients,For Clients,Category,4,-2.9812038,-3.8441002,8.919256,"clients, sort, role, admins, enterprise, zipboard, edition, client"
KB-373,https://help.zipboard.co/category/373-general,General,Category,4,-2.4129548,-3.6714766,9.408224,"admin, sort, super, started, users, getting, zipboard, roles"
KB-379,https://help.zipboard.co/category/379-zbreviewboard-extension,Zbreviewboard Extension,Category,5,-2.987032,-0.6846159,4.5118904,"install, extension, sort, zbreviewboard, internet, explorer, integration, browser"
KB-380,https://help.zipboard.co/category/380-sharing-links-to-external-collaborators,Sharing Links To External Collaborators,Category,9,-4.580014,-4.0637393,8.23393,"share, given, link, boards, ve, reviews, sort, access"
KB-385,https://help.zipboard.co/category/385-pdf-tools-and-resources,Pdf Tools And Resources,Category,1,-4.0101023,-1.8213387,6.3744917,"sort, pdf, zipboard, share, annotation, file, tools, started"
KB-385,https://help.zipboard.co/category/385-pdf-tools-and-resources/2,Pdf Tools And Resources,Category,3,-4.28712,-0.4859603,6.28176,"sort, integration, tools, resources, pdf, consolidated, reports, popularity"
KB-386,https://help.zipboard.co/category/386-image-videos-tools-and-resources,Image Videos Tools And Resources,Category,1,-4.0933723,-1.6573648,6.174423,"sort, zipboard, images, video, upload, review, tools, share"
KB-386,https://help.zipboard.co/category/386-image-videos-tools-and-resources/2,Image Videos Tools And Resources,Category,3,-4.3790164,-0.59902173,6.3971305,"sort, integration, tools, resources, scale, large, bulk, image"
KB-387,https://help.zipboard.co/category/387-url-zip-tools-and-resources,Url Zip Tools And Resources,Category,5,-4.225723,-1.8354127,5.89132,"sort, zipboard, file, website, html, scorm, designers, tools"
KB-387,https://help.zipboard.co/category/387-url-zip-tools-and-resources/2,Url Zip Tools And Resources,Category,3,-4.44723,-0.6713891,6.4008083,"sort, integration, tools, resources, consolidated, mention, tag, zip"
KB-4,https://help.zipboard.co/category/4-introduction,Introduction,Category,3,-4.068089,-1.0894591,6.3379416,"started, zipboard, getting, sort, template, designers, integration, sign"
KB-4,https://help.zipboard.co/category/4-introduction/2,Introduction,Category,3,-4.2190886,-0.99479264,6.4654655,"zipboard, sort, design, template, content, uploads, integration, tools"
KB-451,https://help.zipboard.co/category/451-procore-integration,Procore Integration,Category,3,-4.258689,-0.41470635,6.3567333,"integration, sort, procore, managing, zipboard, downloading, markup, setting"
KB-5,https://help.zipboard.co/category/5-general,General,Category,3,-4.2473984,-1.0043925,6.1958528,"sort, zipboard, live, content, integration, screens, add, statuses"
KB-5,https://help.zipboard.co/category/5-general/2,General,Category,3,-4.1962476,-0.67237014,6.3083625,"sort, announcement, zipboard, kanban, integration, digital, annotate, use"
KB-1,https://help.zipboard.co/collection/1-knowledge-base,Knowledge Base,Collection,3,-3.490235,0.46662113,6.0128098,"integrate, zipboard, integration, popular, base, microphone, knowledge, outlook"
KB-173,https://help.zipboard.co/collection/173-apis,Apis,Collection,0,-1.0647385,4.9887395,10.472295,"api, sort, documentation, responses, links, issues, organization, apis"
KB-366,https://help.zipboard.co/collection/366-zipboard-users,Zipboard Users,Collection,4,-2.6180203,-3.6546512,9.282745,"collaborator, admin, reviewer, admins, super, popular, adding, zipboard"
