Article ID,URL,Name,Category,cluster,x,y,z,top_terms
KB-458,https://help.zipboard.co/article/458-quickly-navigate-to-the-right-annotation-in-pdf-reviews,Quickly Navigate To The Right Annotation In Pdf Reviews,Article,5,11.495789,13.916096,4.8738284,"annotation, pdf, jump, reviews, right, comment, focus, list"
KB-46,https://help.zipboard.co/article/46-how-can-i-remove-collaborators-from-my-project,How Can I Remove Collaborators From My Project,Article,3,11.721188,16.907898,2.754662,"remove, project, read, admins, privileges, organization, customers, removing"
KB-461,https://help.zipboard.co/article/461-creating-and-managing-project-custom-templates-in-zipboard,Creating And Managing Project Custom Templates In Zipboard,Article,5,12.087269,13.174433,3.7897527,"template, templates, project, export, structures, benefit, creating, exporting"
KB-463,https://help.zipboard.co/article/463-if-i-change-a-template-do-existing-projects-update-too,If I Change A Template Do Existing Projects Update Too,Article,5,12.032915,13.181569,3.9178226,"template, existing, projects, change, new, integration, changes, update"
KB-466,https://help.zipboard.co/article/466-what-happens-if-you-try-to-delete-a-template-being-used-by-a-live-project,What Happens If You Try To Delete A Template Being Used By A Live Project,Article,5,12.013484,13.196499,3.91404,"template, deleting, used, project, future, delete, happens, integration"
KB-47,https://help.zipboard.co/article/47-communicating-with-team-members,Communicating With Team Members,Article,3,10.707417,15.510545,3.4599397,"collaborator, message, using, routes, zipboard, opt, mention, notified"
KB-470,https://help.zipboard.co/article/470-can-non-admins-use-templates-once-created,Can Non Admins Use Templates Once Created,Article,5,12.270769,13.0093775,3.7229013,"non, admins, templates, integration, create, use, structures, levels"
KB-471,https://help.zipboard.co/article/471-is-there-a-limit-on-the-number-of-templates-an-organization-can-store,Is There A Limit On The Number Of Templates An Organization Can Store,Article,5,12.245275,12.96036,3.762808,"templates, store, limit, outdated, number, integration, strict, organizations"
KB-472,https://help.zipboard.co/article/472-can-templates-include-reviewers-roles-or-only-structure-in-zipboard,Can Templates Include Reviewers Roles Or Only Structure In Zipboard,Article,5,12.272109,12.926414,3.810514,"templates, structure, roles, reviewers, include, capture, integration, reuse"
KB-474,https://help.zipboard.co/article/474-creating-tasks-from-pdf-annotations,Creating Tasks From Pdf Annotations,Article,5,11.568153,13.896317,4.8489237,"annotation, document, pdf, annotations, task, tracked, mark, free"
KB-48,https://help.zipboard.co/article/48-what-is-the-watcher-feature-for-and-how-do-i-use-it,What Is The Watcher Feature For And How Do I Use It,Article,3,10.621359,15.416192,3.473269,"watcher, stay, feature, tasks, list, updates, watching, informed"
KB-49,https://help.zipboard.co/article/49-i-have-been-invited-as-a-collaborator-but-unable-to-see-the-project-on-my-dashboard-what-s-wrong-there,I Have Been Invited As A Collaborator But Unable To See The Project On My Dashboard What S Wrong There,Article,3,10.615563,15.3977,3.505614,"profile, invited, project, collaborator, wrong, edit, unable, address"
KB-50,https://help.zipboard.co/article/50-i-see-a-bell-sign-on-my-profile-what-s-that-for,I See A Bell Sign On My Profile What S That For,Article,3,10.675709,15.519574,3.4068756,"bell, notification, zipboard, profile, project, integration, sign, personal"
KB-51,https://help.zipboard.co/article/51-how-do-i-access-the-task-manager,How Do I Access The Task Manager,Article,0,9.990949,13.823814,4.1884766,"tasks, task, integration, edit, excel, converting, csv, manager"
KB-52,https://help.zipboard.co/article/52-how-do-i-add-new-tasks,How Do I Add New Tasks,Article,0,9.897974,13.828141,4.3253794,"add, task, tasks, mode, integration, new, generic, dialogue"
KB-53,https://help.zipboard.co/article/53-how-do-i-add-a-new-comment,How Do I Add A New Comment,Article,7,10.894502,13.898762,5.376617,"add, comment, live, comments, annotations, option, integration, make"
KB-54,https://help.zipboard.co/article/54-how-is-a-task-different-from-a-comment,How Is A Task Different From A Comment,Article,0,9.973904,13.716594,4.461668,"comment, task, resolved, integration, assigned, issue, item, usually"
KB-55,https://help.zipboard.co/article/55-how-can-i-download-all-tasks,How Can I Download All Tasks,Article,0,10.15769,13.478625,4.3924365,"download, integration, task, tasks, edition, csv, resolved, mark"
KB-56,https://help.zipboard.co/article/56-how-can-i-view-all-tasks-assigned-to-me,How Can I View All Tasks Assigned To Me,Article,0,10.13459,13.69946,4.200009,"assigned, tasks, particular, integration, task, tab, comment, 31"
KB-57,https://help.zipboard.co/article/57-i-cannot-delete-all-the-tasks-what-am-i-missing,I Cannot Delete All The Tasks What Am I Missing,Article,0,10.27983,13.644841,4.173016,"tasks, missing, delete, integration, managerial, comment, unless, 2019"
KB-58,https://help.zipboard.co/article/58-how-do-i-edit-a-task,How Do I Edit A Task,Article,0,9.803898,13.772678,4.3239145,"task, edit, bulk, integration, edits, dialog, select, manager"
KB-59,https://help.zipboard.co/article/59-how-do-i-mark-a-task-as-resolved,How Do I Mark A Task As Resolved,Article,0,9.9236145,13.607261,4.384241,"resolved, mark, tasks, integration, task, dialogue, excel, fixed"
KB-6,https://help.zipboard.co/article/6-what-is-zipboard,What Is Zipboard,Article,5,12.136494,12.973286,5.426859,"web, zipboard, makes, products, easier, annotate, integration, bug"
KB-60,https://help.zipboard.co/article/60-how-do-i-assign-a-task-to-someone,How Do I Assign A Task To Someone,Article,0,10.105252,13.56311,4.4564753,"assign, task, integration, unassigned, tasks, delete, populated, open"
KB-62,https://help.zipboard.co/article/62-does-zipboard-integrate-with-jira,Does Zipboard Integrate With Jira,Article,6,11.317595,10.675042,5.248865,"jira, integrate, zipboard, integration, does, integrating, mapped, lines"
KB-63,https://help.zipboard.co/article/63-how-do-i-integrate-zipboard-with-jira,How Do I Integrate Zipboard With Jira,Article,6,11.101471,10.495329,5.2407713,"jira, server, token, zipboard, integration, cloud, integrate, click"
KB-64,https://help.zipboard.co/article/64-how-are-statuses-and-priorities-mapped-between-zipboard-and-jira,How Are Statuses And Priorities Mapped Between Zipboard And Jira,Article,6,11.431429,10.545004,5.2711744,"jira, statuses, mapped, integration, zipboard, default, mapping, authenticate"
KB-65,https://help.zipboard.co/article/65-how-do-i-remove-zipboards-integration-with-jira,How Do I Remove Zipboards Integration With Jira,Article,6,11.179013,11.664111,5.16219,"integration, jira, icon, clicking, unlink, unlinked, remove, alongside"
KB-66,https://help.zipboard.co/article/66-how-do-i-view-the-associated-jira-issues-directly,How Do I View The Associated Jira Issues Directly,Article,6,11.497521,10.612781,5.0731735,"jira, zipboard, linked, issues, integration, working, associated, view"
KB-67,https://help.zipboard.co/article/67-how-do-i-edit-jiras-integration-settings,How Do I Edit Jiras Integration Settings,Article,6,11.404203,10.663128,5.22877,"jira, edit, integration, settings, incorporated, forget, zipboard, fields"
KB-68,https://help.zipboard.co/article/68-im-getting-the-unable-to-authenticate-error-what-should-i-do,Im Getting The Unable To Authenticate Error What Should I Do,Article,6,11.124085,10.469086,5.2491393,"jira, atlassian, password, username, authenticate, cloud, suite, unable"
KB-68,https://help.zipboard.co/article/68-im-getting-the-unable-to-authenticate-error-when-integrating-with-jira-what-should-i-do,Im Getting The Unable To Authenticate Error When Integrating With Jira What Should I Do,Article,6,11.162515,10.402861,5.2895055,"jira, atlassian, password, username, authenticate, cloud, suite, unable"
KB-69,https://help.zipboard.co/article/69-does-zipboard-integrate-with-slack,Does Zipboard Integrate With Slack,Article,6,11.634498,11.639998,4.843543,"slack, integration, integrate, zipboard, does, https, article, messaging"
KB-7,https://help.zipboard.co/article/7-what-is-zipboard-for,What Is Zipboard For,Article,5,12.108088,12.885351,5.4632463,"zipboard, lengthy, face, communicate, reduce, bugs, issues, collaboration"
KB-70,https://help.zipboard.co/article/70-how-do-i-integrate-zipboard-with-slack,How Do I Integrate Zipboard With Slack,Article,6,11.518436,11.703325,4.8729916,"integrate, slack, integration, zipboard, select, authorize, properly, check"
KB-71,https://help.zipboard.co/article/71-how-do-i-remove-zipboards-integration-with-slack,How Do I Remove Zipboards Integration With Slack,Article,6,11.369543,11.920156,4.9591637,"integration, slack, remove, zipboard, integrate, indicated, away, removing"
KB-72,https://help.zipboard.co/article/72-how-do-i-edit-slacks-integration-settings,How Do I Edit Slacks Integration Settings,Article,6,11.529634,11.708254,4.840062,"integration, edit, changing, channel, slack, settings, indicated, good"
KB-73,https://help.zipboard.co/article/73-what-is-the-difference-between-owner-manager-collaborator-and-client,What Is The Difference Between Owner Manager Collaborator And Client,Article,3,12.434788,17.028742,3.04485,"admin, super, collaborator, guest, organization, remove, add, stakeholders"
KB-73,https://help.zipboard.co/article/73-what-s-the-difference-between-owner-manager-and-reviewer,What S The Difference Between Owner Manager And Reviewer,Article,3,12.513984,16.91737,3.166382,"admin, super, collaborator, guest, organization, remove, add, stakeholders"
KB-74,https://help.zipboard.co/article/74-can-i-be-a-part-of-multiple-projects-and-teams-from-one-zipboard-account,Can I Be A Part Of Multiple Projects And Teams From One Zipboard Account,Article,5,11.591909,12.623933,5.388913,"teams, multiple, integration, projects, personal, account, space, zipboard"
KB-76,https://help.zipboard.co/article/76-how-do-i-create-an-organization-i-don-t-see-the-option-anywhere,How Do I Create An Organization I Don T See The Option Anywhere,Article,3,11.522999,16.731604,2.720262,"organization, don, admins, option, create, september, send, enabled"
KB-77,https://help.zipboard.co/article/77-why-am-i-added-to-all-the-projects-in-my-organization,Why Am I Added To All The Projects In My Organization,Article,3,11.598794,16.80302,2.6579485,"organization, added, admins, creates, september, 30, owner, help"
KB-8,https://help.zipboard.co/article/8-who-is-zipboard-for,Who Is Zipboard For,Article,5,12.088936,12.701589,5.4032207,"zipboard, teams, web, process, designers, elearning, integration, tracking"
KB-81,https://help.zipboard.co/article/81-what-plan-is-right-for-me,What Plan Is Right For Me,Article,4,9.860404,8.678634,9.15735,"definitely, integration, bug, plan, help, unsure, period, right"
KB-82,https://help.zipboard.co/article/82-can-i-change-my-plan,Can I Change My Plan,Article,4,9.854754,8.562268,9.231007,"plan, change, plans, integration, end, definitely, unsure, immediate"
KB-83,https://help.zipboard.co/article/83-ive-been-added-to-a-project-what-next,Ive Been Added To A Project What Next,Article,8,10.985679,14.84499,5.3168488,"added, start, content, file, reviewing, zipboard, integration, ll"
KB-84,https://help.zipboard.co/article/84-ive-created-a-task-what-next,Ive Created A Task What Next,Article,0,9.817575,14.031172,4.468681,"task, assigning, updating, issue, view, duplicate, dropdown, screen"
KB-84,https://help.zipboard.co/article/84-what-information-is-availablecan-be-populated-in-a-task-once-it-is-created,What Information Is Availablecan Be Populated In A Task Once It Is Created,Article,0,9.824422,14.032282,4.462523,"task, assigning, updating, issue, view, duplicate, dropdown, screen"
KB-85,https://help.zipboard.co/article/85-how-to-update-your-file-version-without-losing-the-previous-versions,How To Update Your File Version Without Losing The Previous Versions,Article,8,11.024407,14.961327,5.2656393,"version, file, august, new, zipboard, integration, ve, add"
KB-86,https://help.zipboard.co/article/86-how-can-i-archive-restore-my-zipboard-project,How Can I Archive Restore My Zipboard Project,Article,8,10.835108,14.803527,5.1501193,"restore, archive, archived, project, integration, click, plan, just"
KB-88,https://help.zipboard.co/article/88-my-mails-are-not-delivered-what-should-i-do,My Mails Are Not Delivered What Should I Do,Article,8,10.920155,14.984075,5.121283,"mails, preferences, delivered, instantly, zipboard, email, send, profile"
KB-89,https://help.zipboard.co/article/89-i-have-already-added-some-comments-but-now-i-want-to-update-them-to-tasks-can-i-do-it,I Have Already Added Some Comments But Now I Want To Update Them To Tasks Can I Do It,Article,8,10.865252,14.870696,5.1109147,"tasks, comments, update, added, integration, feedback, validate, zipboard"
KB-9,https://help.zipboard.co/article/9-im-stuck-how-do-i-contact-zipboard,Im Stuck How Do I Contact Zipboard,Article,7,12.488901,13.49836,6.4981213,"stuck, zipboard, integration, uploaded, just, happened, bad, oh"
KB-90,https://help.zipboard.co/article/90-i-need-to-share-my-zipboard-project-with-my-stakeholders-but-don-t-want-to-add-them-as-collaborators-is-there-a-way-to-do-that,I Need To Share My Zipboard Project With My Stakeholders But Don T Want To Add Them As Collaborators Is There A Way To Do That,Article,8,11.861067,16.065321,5.0396285,"share, link, content, guest, reviews, different, digital, feedback"
KB-91,https://help.zipboard.co/article/91-importing-data-to-zipboard,Importing Data To Zipboard,Article,0,10.136804,13.341783,4.2656274,"import, csv, zipboard, integration, tasks, generic, option, excel"
KB-92,https://help.zipboard.co/article/92-exporting-data-from-zipboard,Exporting Data From Zipboard,Article,0,10.484103,13.411129,4.25381,"download, export, clicking, zipboard, selected, data, integration, task"
KB-106,https://help.zipboard.co/category/106-project-phases,Project Phases,Category,9,7.805133,16.048746,2.408573,"phase, project, sort, statuses, level, zipboard, integration, create"
KB-106,https://help.zipboard.co/category/106-project-phases/2,Project Phases,Category,5,12.320005,12.34797,4.33468,"sort, custom, templates, integration, statuses, projects, announcement, zipboard"
KB-118,https://help.zipboard.co/category/118-getting-started-with-zipboard,Getting Started With Zipboard,Category,2,-3.80026,14.742343,3.766817,"javascript, browser, option, google, click, restart, effect, mac"
KB-12,https://help.zipboard.co/category/12-task-manager,Task Manager,Category,0,9.42546,13.598125,3.7544262,"task, ai, sort, tasks, types, tags, integration, better"
KB-12,https://help.zipboard.co/category/12-task-manager/2,Task Manager,Category,0,9.791183,13.648902,3.782385,"tasks, sort, task, zipboard, notifications, integration, managing, tags"
KB-13,https://help.zipboard.co/category/13-jira-integration,Jira Integration,Category,6,11.227026,10.636572,5.1418815,"jira, integration, sort, zipboard, authenticate, error, integrate, does"
KB-14,https://help.zipboard.co/category/14-slack-integration,Slack Integration,Category,5,11.967876,11.88207,4.716577,"integration, sort, slack, zipboard, integrate, channel, notified, tools"
KB-147,https://help.zipboard.co/category/147-enterprise,Enterprise,Category,4,9.805553,8.410735,9.352417,"plan, sort, pricing, enterprise, zipboard, account, integration, change"
KB-172,https://help.zipboard.co/category/172-api-documentation,API Documentation,Category,2,-3.7705295,14.712543,3.7966108,"javascript, browser, option, google, click, restart, effect, mac"
KB-176,https://help.zipboard.co/category/176-api-documentation,API Documentation,Category,1,15.861425,9.247142,1.1941392,"api, sort, documentation, responses, links, issues, organization, apis"
KB-185,https://help.zipboard.co/category/185-projects,Projects,Category,1,16.080935,8.672526,0.7002295,"id, project, string, http, n6drgcj2rkawbu948, api, title, 01"
KB-186,https://help.zipboard.co/category/186-files,Files,Category,1,16.224796,8.638685,0.58924794,"http, string, file, api, true, bing, id, 01"
KB-187,https://help.zipboard.co/category/187-tasks,Tasks,Category,1,16.09376,8.753884,0.80590665,"string, http, task, 02, 2020, api, 18t09, id"
KB-188,https://help.zipboard.co/category/188-comments,Comments,Category,1,16.129992,8.750239,0.71360904,"string, http, api, id, 2019, 01, params, authorization"
KB-189,https://help.zipboard.co/category/189-review-links,Review Links,Category,1,16.194397,8.922859,0.7273048,"http, shareurl, api, sharelink, fileid, string, projectid, authorization"
KB-204,https://help.zipboard.co/category/204-wrike-integration,Wrike Integration,Category,6,11.960903,11.052882,5.1615615,"sort, wrike, integration, mapped, zipboard, integrate, priorities, tools"
KB-224,https://help.zipboard.co/category/224-client-feedback,Client Feedback,Category,5,12.4224205,12.49533,4.6575747,"sort, feedback, integration, client, zipboard, sharing, comfortable, mocks"
KB-236,https://help.zipboard.co/category/236-organization,Organization,Category,1,15.633864,9.3336315,1.2951761,"sort, organization, api, responses, documentation, categories, popularity, toggle"
KB-239,https://help.zipboard.co/category/239-responses,Responses,Category,1,15.525002,9.407473,1.3822803,"responses, sort, documentation, categories, api, popularity, toggle, search"
KB-293,https://help.zipboard.co/category/293-lambdatest-integration,Lambdatest Integration,Category,5,12.178923,11.865226,4.6545978,"sort, integration, lambdatest, zipboard, integrate, contains, docs, tools"
KB-303,https://help.zipboard.co/category/303-features,Features,Category,5,12.294994,12.826527,4.302722,"zipboard, templates, sort, streamlining, template, reviews, integration, change"
KB-303,https://help.zipboard.co/category/303-features/2,Features,Category,5,12.423133,12.148127,4.6517067,"sort, integration, board, adding, zipboard, signatures, zapier, tools"
KB-363,https://help.zipboard.co/category/363-microsoft-integration,Microsoft Integration,Category,5,12.269993,12.239551,4.6495724,"sort, integration, microsoft, zipboard, outlook, integrated, tools, resources"
KB-364,https://help.zipboard.co/category/364-data-security-privacy,Data Security Privacy,Category,5,12.397402,12.179513,4.7998695,"sort, secure, integration, data, zipboard, emergency, backup, case"
KB-365,https://help.zipboard.co/category/365-troubleshooting-and-errors,Troubleshooting And Errors,Category,7,12.711798,13.536866,6.350497,"sort, issue, file, uploaded, stuck, wrong, scorm, annotations"
KB-369,https://help.zipboard.co/category/369-for-super-admins,For Super Admins,Category,3,11.954064,16.875582,2.614703,"admins, super, sort, organization, admin, members, understanding, popularity"
KB-370,https://help.zipboard.co/category/370-for-managers,For Managers,Category,3,11.883276,16.82526,2.7449307,"managers, sort, members, admins, adding, organization, project, role"
KB-371,https://help.zipboard.co/category/371-for-collaborators,For Collaborators,Category,3,11.608376,16.727875,3.0595872,"sort, collaborator, collaborators, project, admins, guest, remove, email"
KB-372,https://help.zipboard.co/category/372-for-clients,For Clients,Category,3,12.041131,16.526814,2.990111,"clients, sort, role, admins, enterprise, zipboard, edition, client"
KB-373,https://help.zipboard.co/category/373-general,General,Category,3,12.105226,16.927952,2.8447917,"admin, sort, super, users, started, getting, zipboard, roles"
KB-379,https://help.zipboard.co/category/379-zbreviewboard-extension,Zbreviewboard Extension,Category,7,10.729317,12.645011,6.489284,"install, extension, sort, zbreviewboard, internet, explorer, integration, browser"
KB-380,https://help.zipboard.co/category/380-sharing-links-to-external-collaborators,Sharing Links To External Collaborators,Category,8,12.402946,16.885935,5.602723,"share, given, link, boards, ve, reviews, sort, access"
KB-385,https://help.zipboard.co/category/385-pdf-tools-and-resources,Pdf Tools And Resources,Category,5,12.181727,13.502474,4.82001,"sort, pdf, zipboard, share, annotation, file, tools, started"
KB-385,https://help.zipboard.co/category/385-pdf-tools-and-resources/2,Pdf Tools And Resources,Category,5,12.335311,12.238302,4.537549,"sort, integration, tools, resources, pdf, consolidated, reports, creating"
KB-386,https://help.zipboard.co/category/386-image-videos-tools-and-resources,Image Videos Tools And Resources,Category,5,12.281999,13.370644,5.023751,"sort, zipboard, images, video, upload, review, tools, share"
KB-386,https://help.zipboard.co/category/386-image-videos-tools-and-resources/2,Image Videos Tools And Resources,Category,5,12.533317,12.410196,4.690006,"sort, integration, tools, resources, scale, large, bulk, image"
KB-387,https://help.zipboard.co/category/387-url-zip-tools-and-resources,Url Zip Tools And Resources,Category,7,12.506822,13.697052,5.4224896,"sort, zipboard, file, website, html, scorm, designers, tools"
KB-387,https://help.zipboard.co/category/387-url-zip-tools-and-resources/2,Url Zip Tools And Resources,Category,5,12.4825,12.467184,4.57201,"sort, integration, tools, resources, consolidated, mention, tag, zip"
KB-4,https://help.zipboard.co/category/4-introduction,Introduction,Category,5,12.287792,12.886323,4.711888,"started, getting, zipboard, sort, template, designers, integration, sign"
KB-4,https://help.zipboard.co/category/4-introduction/2,Introduction,Category,5,12.326258,12.804552,4.6006513,"zipboard, sort, design, template, content, uploads, integration, tools"
KB-451,https://help.zipboard.co/category/451-procore-integration,Procore Integration,Category,5,12.2443905,12.096978,4.5518966,"integration, sort, procore, managing, zipboard, downloading, markup, sync"
KB-5,https://help.zipboard.co/category/5-general,General,Category,5,12.263145,12.705172,4.8513627,"sort, zipboard, live, content, integration, screens, add, statuses"
KB-5,https://help.zipboard.co/category/5-general/2,General,Category,5,12.285136,12.38056,4.5578055,"sort, announcement, zipboard, kanban, digital, annotate, integration, use"
KB-1,https://help.zipboard.co/collection/1-knowledge-base,Knowledge Base,Collection,6,11.537894,11.448379,5.3087854,"integrate, zipboard, integration, popular, base, microphone, outlook, knowledge"
KB-173,https://help.zipboard.co/collection/173-apis,Apis,Collection,1,15.849611,9.193678,1.1361188,"api, sort, documentation, responses, links, issues, organization, apis"
KB-366,https://help.zipboard.co/collection/366-zipboard-users,Zipboard Users,Collection,3,12.068234,16.951508,3.1287313,"collaborator, admin, reviewer, admins, super, popular, adding, users"
